frame-000.yuv.gz, 1, 634, 164, 655, 163, -1, -1, -1, -1
frame-001.yuv.gz, 1, 636, 165, 656, 164, -1, -1, -1, -1
frame-002.yuv.gz, 2, 636, 165, 656, 164, -1, -1, -1, -1
frame-003.yuv.gz, 2, 636, 165, 656, 164, -1, -1, -1, -1
frame-004.yuv.gz, 2, 636, 165, 656, 164, -1, -1, -1, -1
frame-005.yuv.gz, 2, 636, 165, 656, 164, -1, -1, -1, -1
frame-006.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-007.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-008.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-009.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-010.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-011.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-012.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-013.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-014.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-015.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-016.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-017.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-018.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-019.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-020.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-021.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-022.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-023.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-024.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-025.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-026.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-027.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-028.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-029.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-030.yuv.gz, 2, 331, 165, 353, 165, 638, 164, 658, 164
frame-031.yuv.gz, 2, 338, 245, 359, 243, 637, 246, 656, 244
frame-032.yuv.gz, 2, 373, 258, 396, 257, 674, 259, 694, 259
frame-033.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-034.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-035.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-036.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-037.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-038.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-039.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-040.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-041.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-042.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-043.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-044.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-045.yuv.gz, 2, 375, 238, 396, 236, 671, 240, 691, 240
frame-046.yuv.gz, 2, 367, 242, 387, 242, 667, 243, 685, 243
frame-047.yuv.gz, 2, 369, 284, 390, 284, 665, 284, 684, 284
frame-048.yuv.gz, 2, 366, 292, 391, 291, 668, 294, 686, 294
frame-049.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-050.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-051.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-052.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-053.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-054.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-055.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-056.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-057.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-058.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-059.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-060.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-061.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-062.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-063.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-064.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-065.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-066.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-067.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-068.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-069.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-070.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-071.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-072.yuv.gz, 2, 367, 331, 389, 329, 665, 330, 683, 330
frame-073.yuv.gz, 2, 237, 343, 263, 341, 538, 333, 560, 333
frame-074.yuv.gz, 2, 174, 345, 197, 343, 491, 335, 511, 333
frame-075.yuv.gz, 2, 166, 343, 191, 343, 484, 330, 503, 331
frame-076.yuv.gz, 2, 166, 343, 191, 343, 484, 330, 503, 331
frame-077.yuv.gz, 2, 166, 343, 191, 343, 484, 330, 503, 331
frame-078.yuv.gz, 2, 166, 343, 191, 343, 484, 330, 503, 331
frame-079.yuv.gz, 2, 207, 337, 240, 336, 523, 330, 544, 328
frame-080.yuv.gz, 2, 315, 330, 337, 330, 618, 329, 633, 329
frame-081.yuv.gz, 2, 305, 334, 329, 331, 607, 330, 625, 329
frame-082.yuv.gz, 2, 269, 334, 292, 334, 573, 328, 594, 328
frame-083.yuv.gz, 2, 269, 334, 292, 334, 573, 328, 594, 328
frame-084.yuv.gz, 2, 269, 334, 292, 334, 573, 328, 594, 328
frame-085.yuv.gz, 2, 269, 334, 292, 334, 573, 328, 594, 328
frame-086.yuv.gz, 2, 374, 328, 405, 328, 671, 329, 690, 329
frame-087.yuv.gz, 2, 464, 326, 488, 326, 761, 330, 777, 330
frame-088.yuv.gz, 2, 494, 324, 517, 324, 788, 332, 807, 332
frame-089.yuv.gz, 2, 547, 323, 569, 323, 842, 332, 860, 332
frame-090.yuv.gz, 2, 547, 323, 569, 323, 842, 332, 860, 332
frame-091.yuv.gz, 2, 555, 320, 575, 319, 851, 331, 870, 331
frame-092.yuv.gz, 2, 638, 321, 660, 321, 932, 338, 957, 337
frame-093.yuv.gz, 2, 649, 323, 671, 324, 951, 338, 970, 340
frame-094.yuv.gz, 2, 649, 323, 671, 324, 951, 338, 970, 340
frame-095.yuv.gz, 2, 649, 323, 671, 324, 951, 338, 970, 340
frame-096.yuv.gz, 2, 649, 323, 671, 324, 951, 338, 970, 340
frame-097.yuv.gz, 2, 663, 351, 686, 351, 967, 366, 990, 367
frame-098.yuv.gz, 2, 675, 369, 696, 369, 977, 384, 998, 384
frame-099.yuv.gz, 2, 674, 399, 698, 399, 980, 411, 1000, 411
frame-100.yuv.gz, 2, 677, 405, 696, 405, 978, 422, 1000, 421
frame-101.yuv.gz, 2, 675, 415, 696, 415, 978, 432, 1002, 432
frame-102.yuv.gz, 2, 672, 435, 696, 435, 982, 452, 1000, 452
frame-103.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-104.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-105.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-106.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-107.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-108.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-109.yuv.gz, 2, 676, 471, 695, 471, 981, 489, 1003, 490
frame-110.yuv.gz, 2, 691, 470, 719, 469, 998, 490, 1024, 490
frame-111.yuv.gz, 2, 762, 467, 780, 469, 1079, 494, 1099, 494
frame-112.yuv.gz, 2, 766, 471, 788, 471, 1086, 495, 1106, 495
frame-113.yuv.gz, 2, 736, 469, 766, 471, 1052, 497, 1075, 497
frame-114.yuv.gz, 2, 685, 470, 709, 470, 992, 491, 1012, 493
frame-115.yuv.gz, 2, 637, 467, 664, 467, 929, 481, 952, 482
frame-116.yuv.gz, 2, 522, 463, 553, 463, 814, 472, 836, 475
frame-117.yuv.gz, 2, 389, 470, 422, 468, 686, 471, 708, 471
frame-118.yuv.gz, 2, 314, 477, 336, 474, 613, 472, 637, 471
frame-119.yuv.gz, 2, 298, 475, 324, 474, 602, 472, 625, 471
frame-120.yuv.gz, 2, 192, 482, 223, 481, 508, 474, 529, 474
frame-121.yuv.gz, 2, 181, 485, 206, 485, 500, 477, 519, 477
frame-122.yuv.gz, 2, 181, 485, 206, 485, 500, 477, 519, 477
frame-123.yuv.gz, 2, 181, 485, 206, 485, 500, 477, 519, 477
frame-124.yuv.gz, 2, 181, 485, 206, 485, 500, 477, 519, 477
