frame-000.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-001.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-002.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-003.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-004.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-005.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-006.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-007.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-008.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-009.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-010.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-011.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-012.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-013.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-014.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-015.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-016.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-017.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-018.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-019.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-020.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-021.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-022.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-023.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-024.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-025.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-026.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-027.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-028.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-029.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-030.yuv.gz, 2, 280, 50, 315, 50, 735, 35, 762, 33
frame-031.yuv.gz, 2, 280, 50, 315, 50, 741, 29, 767, 28
frame-032.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-033.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-034.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-035.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-036.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-037.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-038.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-039.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-040.yuv.gz, 2, 280, 46, 313, 44, 741, 29, 767, 28
frame-041.yuv.gz, 2, 275, 73, 306, 71, 735, 60, 755, 58
frame-042.yuv.gz, 2, 277, 133, 310, 133, 735, 114, 751, 114
frame-043.yuv.gz, 2, 293, 172, 321, 172, 725, 156, 757, 154
frame-044.yuv.gz, 2, 294, 189, 324, 185, 734, 167, 757, 163
frame-045.yuv.gz, 2, 294, 183, 325, 181, 733, 161, 760, 161
frame-046.yuv.gz, 2, 294, 183, 325, 181, 733, 161, 760, 161
frame-047.yuv.gz, 2, 294, 183, 325, 181, 733, 161, 760, 161
frame-048.yuv.gz, 2, 294, 183, 325, 181, 733, 161, 760, 161
frame-049.yuv.gz, 2, 171, 162, 201, 162, 628, 142, 657, 142
frame-050.yuv.gz, 1, 241, 127, 270, 127, -1, -1, -1, -1
frame-051.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-052.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-053.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-054.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-055.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-056.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-057.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-058.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-059.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-060.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
